step,train,validation
100,6.509032416343689,7.666962409019471
200,4.263164854049682,7.323106145858764
300,2.853898215293884,7.690226459503174
400,1.922982746362686,8.293463897705077
500,1.226880180835724,8.686791229248048
600,0.7423001050949096,9.0102689743042
700,0.44432248920202255,10.008827829360962
800,0.2653108976781368,9.77363600730896
900,0.17671359479427337,10.113412618637085
1000,0.1269963126629591,10.568408632278443
